url,page_file,status,action,priority,metadata,schema,factual_review,deployment
https://immigratetobrazil.com/pt-br/about/testimonials/,pages/0811-pt-br--about--testimonials.md,DRAFT — editorial review required,OPTIMIZE,P1,metadata/0811-pt-br--about--testimonials.html,schema/0811-pt-br--about--testimonials.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/about/values/,pages/0812-pt-br--about--values.md,DRAFT — editorial review required,OPTIMIZE,P1,metadata/0812-pt-br--about--values.html,schema/0812-pt-br--about--values.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/about/whyus/,pages/0813-pt-br--about--whyus.md,DRAFT — editorial review required,OPTIMIZE,P1,metadata/0813-pt-br--about--whyus.html,schema/0813-pt-br--about--whyus.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/,pages/0814-pt-br--brazil.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0814-pt-br--brazil.html,schema/0814-pt-br--brazil.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/brazil/,pages/0815-pt-br--brazil--brazil.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0815-pt-br--brazil--brazil.html,schema/0815-pt-br--brazil--brazil.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/central-west/,pages/0816-pt-br--brazil--central-west.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0816-pt-br--brazil--central-west.html,schema/0816-pt-br--brazil--central-west.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/cities/,pages/0817-pt-br--brazil--cities.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0817-pt-br--brazil--cities.html,schema/0817-pt-br--brazil--cities.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/cost/,pages/0818-pt-br--brazil--cost.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0818-pt-br--brazil--cost.html,schema/0818-pt-br--brazil--cost.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/cuisine/,pages/0819-pt-br--brazil--cuisine.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0819-pt-br--brazil--cuisine.html,schema/0819-pt-br--brazil--cuisine.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/culture/,pages/0820-pt-br--brazil--culture.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0820-pt-br--brazil--culture.html,schema/0820-pt-br--brazil--culture.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/directory/,pages/0821-pt-br--brazil--directory.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0821-pt-br--brazil--directory.html,schema/0821-pt-br--brazil--directory.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/economy/,pages/0822-pt-br--brazil--economy.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0822-pt-br--brazil--economy.html,schema/0822-pt-br--brazil--economy.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/education/,pages/0823-pt-br--brazil--education.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0823-pt-br--brazil--education.html,schema/0823-pt-br--brazil--education.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/events/,pages/0824-pt-br--brazil--events.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0824-pt-br--brazil--events.html,schema/0824-pt-br--brazil--events.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/faqs/,pages/0825-pt-br--brazil--faqs.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0825-pt-br--brazil--faqs.html,schema/0825-pt-br--brazil--faqs.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/festivals/,pages/0826-pt-br--brazil--festivals.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0826-pt-br--brazil--festivals.html,schema/0826-pt-br--brazil--festivals.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/guides/,pages/0827-pt-br--brazil--guides.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0827-pt-br--brazil--guides.html,schema/0827-pt-br--brazil--guides.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/healthcare/,pages/0828-pt-br--brazil--healthcare.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0828-pt-br--brazil--healthcare.html,schema/0828-pt-br--brazil--healthcare.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/housing/,pages/0829-pt-br--brazil--housing.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0829-pt-br--brazil--housing.html,schema/0829-pt-br--brazil--housing.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/investment/,pages/0830-pt-br--brazil--investment.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0830-pt-br--brazil--investment.html,schema/0830-pt-br--brazil--investment.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/living/,pages/0831-pt-br--brazil--living.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0831-pt-br--brazil--living.html,schema/0831-pt-br--brazil--living.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/municipalities/,pages/0832-pt-br--brazil--municipalities.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0832-pt-br--brazil--municipalities.html,schema/0832-pt-br--brazil--municipalities.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/north/,pages/0833-pt-br--brazil--north.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0833-pt-br--brazil--north.html,schema/0833-pt-br--brazil--north.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/northeast/,pages/0834-pt-br--brazil--northeast.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0834-pt-br--brazil--northeast.html,schema/0834-pt-br--brazil--northeast.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/places/,pages/0835-pt-br--brazil--places.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0835-pt-br--brazil--places.html,schema/0835-pt-br--brazil--places.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/quality/,pages/0836-pt-br--brazil--quality.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0836-pt-br--brazil--quality.html,schema/0836-pt-br--brazil--quality.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/safety/,pages/0837-pt-br--brazil--safety.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0837-pt-br--brazil--safety.html,schema/0837-pt-br--brazil--safety.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/search/,pages/0838-pt-br--brazil--search.md,UTILITY — preserve noindex,NOINDEX,P3,metadata/0838-pt-br--brazil--search.html,schema/0838-pt-br--brazil--search.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/south/,pages/0839-pt-br--brazil--south.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0839-pt-br--brazil--south.html,schema/0839-pt-br--brazil--south.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/southeast/,pages/0840-pt-br--brazil--southeast.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0840-pt-br--brazil--southeast.html,schema/0840-pt-br--brazil--southeast.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/brazil/states/,pages/0841-pt-br--brazil--states.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0841-pt-br--brazil--states.html,schema/0841-pt-br--brazil--states.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/client-feedback/,pages/0842-pt-br--client-feedback.md,UTILITY — preserve noindex,NOINDEX,P3,metadata/0842-pt-br--client-feedback.html,schema/0842-pt-br--client-feedback.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/contact/,pages/0843-pt-br--contact.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0843-pt-br--contact.html,schema/0843-pt-br--contact.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/,pages/0844-pt-br--countries.md,DRAFT — editorial review required,OPTIMIZE,P2,metadata/0844-pt-br--countries.html,schema/0844-pt-br--countries.json,CHECK EXISTING CLAIMS,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/afghanistan/,pages/0845-pt-br--countries--afghanistan.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0845-pt-br--countries--afghanistan.html,schema/0845-pt-br--countries--afghanistan.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/albania/,pages/0846-pt-br--countries--albania.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0846-pt-br--countries--albania.html,schema/0846-pt-br--countries--albania.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/algeria/,pages/0847-pt-br--countries--algeria.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0847-pt-br--countries--algeria.html,schema/0847-pt-br--countries--algeria.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/andorra/,pages/0848-pt-br--countries--andorra.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0848-pt-br--countries--andorra.html,schema/0848-pt-br--countries--andorra.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/angola/,pages/0849-pt-br--countries--angola.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0849-pt-br--countries--angola.html,schema/0849-pt-br--countries--angola.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/antigua-and-barbuda/,pages/0850-pt-br--countries--antigua-and-barbuda.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0850-pt-br--countries--antigua-and-barbuda.html,schema/0850-pt-br--countries--antigua-and-barbuda.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/argentina/,pages/0851-pt-br--countries--argentina.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0851-pt-br--countries--argentina.html,schema/0851-pt-br--countries--argentina.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/armenia/,pages/0852-pt-br--countries--armenia.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0852-pt-br--countries--armenia.html,schema/0852-pt-br--countries--armenia.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/australia/,pages/0853-pt-br--countries--australia.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0853-pt-br--countries--australia.html,schema/0853-pt-br--countries--australia.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/austria/,pages/0854-pt-br--countries--austria.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0854-pt-br--countries--austria.html,schema/0854-pt-br--countries--austria.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/azerbaijan/,pages/0855-pt-br--countries--azerbaijan.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0855-pt-br--countries--azerbaijan.html,schema/0855-pt-br--countries--azerbaijan.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/bahamas/,pages/0856-pt-br--countries--bahamas.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0856-pt-br--countries--bahamas.html,schema/0856-pt-br--countries--bahamas.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/bahrain/,pages/0857-pt-br--countries--bahrain.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0857-pt-br--countries--bahrain.html,schema/0857-pt-br--countries--bahrain.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/bangladesh/,pages/0858-pt-br--countries--bangladesh.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0858-pt-br--countries--bangladesh.html,schema/0858-pt-br--countries--bangladesh.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/barbados/,pages/0859-pt-br--countries--barbados.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0859-pt-br--countries--barbados.html,schema/0859-pt-br--countries--barbados.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/belarus/,pages/0860-pt-br--countries--belarus.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0860-pt-br--countries--belarus.html,schema/0860-pt-br--countries--belarus.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/belgium/,pages/0861-pt-br--countries--belgium.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0861-pt-br--countries--belgium.html,schema/0861-pt-br--countries--belgium.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/belize/,pages/0862-pt-br--countries--belize.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0862-pt-br--countries--belize.html,schema/0862-pt-br--countries--belize.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/benin/,pages/0863-pt-br--countries--benin.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0863-pt-br--countries--benin.html,schema/0863-pt-br--countries--benin.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/bhutan/,pages/0864-pt-br--countries--bhutan.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0864-pt-br--countries--bhutan.html,schema/0864-pt-br--countries--bhutan.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/bolivia/,pages/0865-pt-br--countries--bolivia.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0865-pt-br--countries--bolivia.html,schema/0865-pt-br--countries--bolivia.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/bosnia-and-herzegovina/,pages/0866-pt-br--countries--bosnia-and-herzegovina.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0866-pt-br--countries--bosnia-and-herzegovina.html,schema/0866-pt-br--countries--bosnia-and-herzegovina.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/botswana/,pages/0867-pt-br--countries--botswana.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0867-pt-br--countries--botswana.html,schema/0867-pt-br--countries--botswana.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/brazil/,pages/0868-pt-br--countries--brazil.md,CONSOLIDATION REVIEW REQUIRED,INVESTIGATE FURTHER,P2,metadata/0868-pt-br--countries--brazil.html,schema/0868-pt-br--countries--brazil.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/brunei/,pages/0869-pt-br--countries--brunei.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0869-pt-br--countries--brunei.html,schema/0869-pt-br--countries--brunei.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/bulgaria/,pages/0870-pt-br--countries--bulgaria.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0870-pt-br--countries--bulgaria.html,schema/0870-pt-br--countries--bulgaria.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/burkina-faso/,pages/0871-pt-br--countries--burkina-faso.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0871-pt-br--countries--burkina-faso.html,schema/0871-pt-br--countries--burkina-faso.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/burundi/,pages/0872-pt-br--countries--burundi.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0872-pt-br--countries--burundi.html,schema/0872-pt-br--countries--burundi.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/cabo-verde/,pages/0873-pt-br--countries--cabo-verde.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0873-pt-br--countries--cabo-verde.html,schema/0873-pt-br--countries--cabo-verde.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/cambodia/,pages/0874-pt-br--countries--cambodia.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0874-pt-br--countries--cambodia.html,schema/0874-pt-br--countries--cambodia.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/cameroon/,pages/0875-pt-br--countries--cameroon.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0875-pt-br--countries--cameroon.html,schema/0875-pt-br--countries--cameroon.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/canada/,pages/0876-pt-br--countries--canada.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0876-pt-br--countries--canada.html,schema/0876-pt-br--countries--canada.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/central-african-republic/,pages/0877-pt-br--countries--central-african-republic.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0877-pt-br--countries--central-african-republic.html,schema/0877-pt-br--countries--central-african-republic.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/chad/,pages/0878-pt-br--countries--chad.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0878-pt-br--countries--chad.html,schema/0878-pt-br--countries--chad.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/chile/,pages/0879-pt-br--countries--chile.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0879-pt-br--countries--chile.html,schema/0879-pt-br--countries--chile.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/china/,pages/0880-pt-br--countries--china.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0880-pt-br--countries--china.html,schema/0880-pt-br--countries--china.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/colombia/,pages/0881-pt-br--countries--colombia.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0881-pt-br--countries--colombia.html,schema/0881-pt-br--countries--colombia.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/comoros/,pages/0882-pt-br--countries--comoros.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0882-pt-br--countries--comoros.html,schema/0882-pt-br--countries--comoros.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/congo-democratic-republic-of-the-congo/,pages/0883-pt-br--countries--congo-democratic-republic-of-the-congo.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0883-pt-br--countries--congo-democratic-republic-of-the-congo.html,schema/0883-pt-br--countries--congo-democratic-republic-of-the-congo.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/congo-republic-of-the-congo/,pages/0884-pt-br--countries--congo-republic-of-the-congo.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0884-pt-br--countries--congo-republic-of-the-congo.html,schema/0884-pt-br--countries--congo-republic-of-the-congo.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/costa-rica/,pages/0885-pt-br--countries--costa-rica.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0885-pt-br--countries--costa-rica.html,schema/0885-pt-br--countries--costa-rica.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/croatia/,pages/0886-pt-br--countries--croatia.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0886-pt-br--countries--croatia.html,schema/0886-pt-br--countries--croatia.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/cuba/,pages/0887-pt-br--countries--cuba.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0887-pt-br--countries--cuba.html,schema/0887-pt-br--countries--cuba.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/cyprus/,pages/0888-pt-br--countries--cyprus.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0888-pt-br--countries--cyprus.html,schema/0888-pt-br--countries--cyprus.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/czechia/,pages/0889-pt-br--countries--czechia.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0889-pt-br--countries--czechia.html,schema/0889-pt-br--countries--czechia.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/denmark/,pages/0890-pt-br--countries--denmark.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0890-pt-br--countries--denmark.html,schema/0890-pt-br--countries--denmark.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/djibouti/,pages/0891-pt-br--countries--djibouti.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0891-pt-br--countries--djibouti.html,schema/0891-pt-br--countries--djibouti.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/dominica/,pages/0892-pt-br--countries--dominica.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0892-pt-br--countries--dominica.html,schema/0892-pt-br--countries--dominica.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/dominican-republic/,pages/0893-pt-br--countries--dominican-republic.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0893-pt-br--countries--dominican-republic.html,schema/0893-pt-br--countries--dominican-republic.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/ecuador/,pages/0894-pt-br--countries--ecuador.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0894-pt-br--countries--ecuador.html,schema/0894-pt-br--countries--ecuador.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/egypt/,pages/0895-pt-br--countries--egypt.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0895-pt-br--countries--egypt.html,schema/0895-pt-br--countries--egypt.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/el-salvador/,pages/0896-pt-br--countries--el-salvador.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0896-pt-br--countries--el-salvador.html,schema/0896-pt-br--countries--el-salvador.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/equatorial-guinea/,pages/0897-pt-br--countries--equatorial-guinea.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0897-pt-br--countries--equatorial-guinea.html,schema/0897-pt-br--countries--equatorial-guinea.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/eritrea/,pages/0898-pt-br--countries--eritrea.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0898-pt-br--countries--eritrea.html,schema/0898-pt-br--countries--eritrea.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/estonia/,pages/0899-pt-br--countries--estonia.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0899-pt-br--countries--estonia.html,schema/0899-pt-br--countries--estonia.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/eswatini/,pages/0900-pt-br--countries--eswatini.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0900-pt-br--countries--eswatini.html,schema/0900-pt-br--countries--eswatini.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/ethiopia/,pages/0901-pt-br--countries--ethiopia.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0901-pt-br--countries--ethiopia.html,schema/0901-pt-br--countries--ethiopia.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/fiji/,pages/0902-pt-br--countries--fiji.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0902-pt-br--countries--fiji.html,schema/0902-pt-br--countries--fiji.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/finland/,pages/0903-pt-br--countries--finland.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0903-pt-br--countries--finland.html,schema/0903-pt-br--countries--finland.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/france/,pages/0904-pt-br--countries--france.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0904-pt-br--countries--france.html,schema/0904-pt-br--countries--france.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/gabon/,pages/0905-pt-br--countries--gabon.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0905-pt-br--countries--gabon.html,schema/0905-pt-br--countries--gabon.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/gambia/,pages/0906-pt-br--countries--gambia.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0906-pt-br--countries--gambia.html,schema/0906-pt-br--countries--gambia.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/georgia/,pages/0907-pt-br--countries--georgia.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0907-pt-br--countries--georgia.html,schema/0907-pt-br--countries--georgia.json,REQUIRED,NOT APPLIED
https://immigratetobrazil.com/pt-br/countries/germany/,pages/0908-pt-br--countries--germany.md,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,EXPAND,P2,metadata/0908-pt-br--countries--germany.html,schema/0908-pt-br--countries--germany.json,REQUIRED,NOT APPLIED
